"","id","label","value"
"1564","v083147x","Increased a great deal","1"
"2469","v083147x","Increased a moderate amount","2"
"3415","v083147x","Increased a little","3"
"4320","v083147x","Kept about the same","4"
"5266","v083147x","Decreased a little","5"
"6217","v083147x","Decreased a moderate amount","6"
"7156","v083147x","Decreased a great deal","7"
"8115","v083147x","Cut out entirely","8"
"979","v083147x","Refused","-9"
"1064","v083147x","Don't know","-8"
"1565","v083148","Increased","1"
"2470","v083148","Decreased","3"
"3416","v083148","Kept about the same","5"
"4321","v083148","Cut out entirely {VOL}","7"
"5267","v083148","Refused","-9"
"6218","v083148","Don't know","-8"
"1566","v083148a","A great deal","1"
"2471","v083148a","A moderate amount","2"
"3417","v083148a","A little","3"
"4322","v083148a","Refused","-9"
"5268","v083148a","Don't know","-8"
"6219","v083148a","INAP, 5,7,-8,-9 in P1j","-1"
"1567","v083148x","Increased a great deal","1"
"2472","v083148x","Increased a moderate amount","2"
"3418","v083148x","Increased a little","3"
"4323","v083148x","Kept about the same","4"
"5269","v083148x","Decreased a little","5"
"6220","v083148x","Decreased a moderate amount","6"
"7157","v083148x","Decreased a great deal","7"
"8116","v083148x","Cut out entirely","8"
"980","v083148x","Refused","-9"
"1065","v083148x","Don't know","-8"
"1568","v083149","Increased","1"
"2473","v083149","Decreased","3"
"3419","v083149","Kept about the same","5"
"4324","v083149","Cut out entirely {VOL}","7"
"5270","v083149","Refused","-9"
"6221","v083149","Don't know","-8"
"1569","v083149a","A great deal","1"
"2474","v083149a","A moderate amount","2"
"3420","v083149a","A little","3"
"4325","v083149a","INAP, 5,7,-8,-9 in P1k","-1"
"1570","v083149x","Increased a great deal","1"
"2475","v083149x","Increased a moderate amount","2"
"3421","v083149x","Increased a little","3"
"4326","v083149x","Kept about the same","4"
"5271","v083149x","Decreased a little","5"
"6222","v083149x","Decreased a moderate amount","6"
"7158","v083149x","Decreased a great deal","7"
"8117","v083149x","Cut out entirely","8"
"981","v083149x","Refused","-9"
"1066","v083149x","Don't know","-8"
"1571","v083150","Increased","1"
"2476","v083150","Decreased","3"
"3422","v083150","Kept about the same","5"
"4327","v083150","Cut out entirely {VOL}","7"
"5272","v083150","Refused","-9"
"6223","v083150","Don't know","-8"
"1572","v083150a","A great deal","1"
"2477","v083150a","A moderate amount","2"
"3423","v083150a","A little","3"
"4328","v083150a","Don't know","-8"
"5273","v083150a","INAP, 5,7,-8,-9 in P1m","-1"
"1573","v083150x","Increased a great deal","1"
"2478","v083150x","Increased a moderate amount","2"
"3424","v083150x","Increased a little","3"
"4329","v083150x","Kept about the same","4"
"5274","v083150x","Decreased a little","5"
"6224","v083150x","Decreased a moderate amount","6"
"7159","v083150x","Decreased a great deal","7"
"8118","v083150x","Cut out entirely","8"
"982","v083150x","Refused","-9"
"1067","v083150x","Don't know","-8"
"1574","v083151","Increased","1"
"2479","v083151","Decreased","3"
"3425","v083151","Kept about the same","5"
"4330","v083151","Cut out entirely {VOL}","7"
"5275","v083151","Refused","-9"
"6225","v083151","Don't know","-8"
"1575","v083151a","A great deal","1"
"2480","v083151a","A moderate amount","2"
"3426","v083151a","A little","3"
"4331","v083151a","Don't know","-8"
"5276","v083151a","INAP, 5,7,-8,-9 in P1n","-1"
"1576","v083151x","Increased a great deal","1"
"2481","v083151x","Increased a moderate amount","2"
"3427","v083151x","Increased a little","3"
"4332","v083151x","Kept about the same","4"
"5277","v083151x","Decreased a little","5"
"6226","v083151x","Decreased a moderate amount","6"
"7160","v083151x","Decreased a great deal","7"
"8119","v083151x","Cut out entirely","8"
"983","v083151x","Refused","-9"
"1068","v083151x","Don't know","-8"
"1577","v083152","Larger percent","1"
"2482","v083152","Smaller percent","2"
"3428","v083152","Income should not determine tax rate","3"
"4333","v083152","Refused","-9"
"5278","v083152","Don't know","-8"
"1578","v083153","Larger","1"
"2483","v083153","Smaller","2"
"3429","v083153","The same","3"
"4334","v083153","Refused","-9"
"5279","v083153","Don't know","-8"
"1579","v083154","Protect environment, even if it costs jobs & standard of living","1"
"2484","v083154","2.","2"
"3430","v083154","3.","3"
"4335","v083154","4.","4"
"5280","v083154","5.","5"
"6227","v083154","6.","6"
"7161","v083154","Jobs & standard of living more important than environment","7"
"8120","v083154","Refused","-9"
"984","v083154","Don't know","-8"
"1069","v083154","Haven't thought much about this","-7"
"11117","v083154","INAP, R selected for VERSION NEW","-1"
"1580","v083155","Not important at all","1"
"2485","v083155","Not too important","2"
"3431","v083155","Somewhat important","3"
"4336","v083155","Very important","4"
"5281","v083155","Extremely important","5"
"6228","v083155","Refused","-9"
"7162","v083155","Don't know","-8"
"8121","v083155","INAP, R selected for VERSION NEW","-1"
"1581","v083156a","Protect environment, even if it costs jobs & standard of living","1"
"2486","v083156a","2.","2"
"3432","v083156a","3.","3"
"4337","v083156a","4.","4"
"5282","v083156a","5.","5"
"6229","v083156a","6.","6"
"7163","v083156a","Jobs & standard of living more important than environment","7"
"8122","v083156a","Refused","-9"
"985","v083156a","Don't know","-8"
"1070","v083156a","INAP, R selected for VERSION NEW","-1"
"1582","v083156b","Protect environment, even if it costs jobs & standard of living","1"
"2487","v083156b","2.","2"
"3433","v083156b","3.","3"
"4338","v083156b","4.","4"
"5283","v083156b","5.","5"
"6230","v083156b","6.","6"
"7164","v083156b","Jobs & standard of living more important than environment","7"
"8123","v083156b","Refused","-9"
"986","v083156b","Don't know","-8"
"1071","v083156b","INAP, R selected for VERSION NEW","-1"
"1583","v083157","Favor","1"
"2488","v083157","Oppose","2"
"3434","v083157","Neither favor nor oppose","3"
"4339","v083157","Refused","-9"
"5284","v083157","Don't know","-8"
"6231","v083157","INAP, R selected for VERSION OLD","-1"
"1584","v083157a","A great deal","1"
"2489","v083157a","Moderately","2"
"3435","v083157a","A little","3"
"4340","v083157a","INAP, 3,-8,-9 in P4d; R selected for VERSION OLD","-1"
"1585","v083157x","Favor a great deal","1"
"2490","v083157x","Favor moderately","2"
"3436","v083157x","Favor a little","3"
"4341","v083157x","Neither favor nor oppose","4"
"5285","v083157x","Oppose a little","5"
"6232","v083157x","Oppose moderately","6"
"7165","v083157x","Oppose a great deal","7"
"8124","v083157x","Refused","-9"
"987","v083157x","Don't know","-8"
"1072","v083157x","INAP, R selected for VERSION OLD","-1"
"1586","v083158","Not important at all","1"
"2491","v083158","Slightly important","2"
"3437","v083158","Moderately important","3"
"4342","v083158","Very important","4"
"5286","v083158","Extremely important","5"
"6233","v083158","Refused","-9"
"7166","v083158","Don't know","-8"
"8125","v083158","INAP, R selected for VERSION OLD","-1"
"1587","v083159","Favor","1"
"2492","v083159","Oppose","2"
"3438","v083159","Neither favor nor oppose","3"
"4343","v083159","Refused","-9"
"5287","v083159","Don't know","-8"
"6234","v083159","INAP, R selected for VERSION OLD","-1"
"1588","v083159a","A great deal","1"
"2493","v083159a","Moderately","2"
"3439","v083159a","A little","3"
"4344","v083159a","Don't know","-8"
"5288","v083159a","INAP, 3,-8,-9 in P4f1; R selected for VERSION OLD","-1"
"1589","v083159x","Favor a great deal","1"
"2494","v083159x","Favor moderately","2"
"3440","v083159x","Favor a little","3"
"4345","v083159x","Neither favor nor oppose","4"
"5289","v083159x","Oppose a little","5"
"6235","v083159x","Oppose moderately","6"
"7167","v083159x","Oppose a great deal","7"
"8126","v083159x","Refused","-9"
"988","v083159x","Don't know","-8"
"1073","v083159x","INAP, R selected for VERSION OLD","-1"
"1590","v083160","Favor","1"
"2495","v083160","Oppose","2"
"3441","v083160","Neither favor nor oppose","3"
"4346","v083160","Refused","-9"
"5290","v083160","Don't know","-8"
"6236","v083160","INAP, R selected for VERSION OLD","-1"
"1591","v083160a","A great deal","1"
"2496","v083160a","Moderately","2"
"3442","v083160a","A little","3"
"4347","v083160a","Don't know","-8"
"5291","v083160a","INAP, 3,-8,-9 in P4f2; R selected for VERSION OLD","-1"
"1592","v083160x","Favor a great deal","1"
"2497","v083160x","Favor moderately","2"
"3443","v083160x","Favor a little","3"
"4348","v083160x","Neither favor nor oppose","4"
"5292","v083160x","Oppose a little","5"
"6237","v083160x","Oppose moderately","6"
"7168","v083160x","Oppose a great deal","7"
"8127","v083160x","Refused","-9"
"989","v083160x","Don't know","-8"
"1074","v083160x","INAP, R selected for VERSION OLD","-1"
"1593","v083161","Favor","1"
"2498","v083161","Oppose","2"
"3444","v083161","Neither favor nor oppose","3"
"4349","v083161","Refused","-9"
"5293","v083161","Don't know","-8"
"6238","v083161","INAP, R selected for VERSION OLD","-1"
"1594","v083161a","A great deal","1"
"2499","v083161a","Moderately","2"
"3445","v083161a","A little","3"
"4350","v083161a","Don't know","-8"
"5294","v083161a","INAP, 3,-8,-9 in P4g; R selected for VERSION OLD","-1"
"1595","v083161x","Favor a great deal","1"
"2500","v083161x","Favor moderately","2"
"3446","v083161x","Favor a little","3"
"4351","v083161x","Neither favor nor oppose","4"
"5295","v083161x","Oppose a little","5"
"6239","v083161x","Oppose moderately","6"
"7169","v083161x","Oppose a great deal","7"
"8128","v083161x","Refused","-9"
"990","v083161x","Don't know","-8"
"1075","v083161x","INAP, R selected for VERSION OLD","-1"
"1596","v083162","Favor","1"
"2501","v083162","Oppose","2"
"3447","v083162","Neither favor nor oppose","3"
"4352","v083162","Refused","-9"
"5296","v083162","Don't know","-8"
"6240","v083162","INAP, 3,-8,-9 in P4h; R selected for VERSION OLD","-1"
"1597","v083162a","A great deal","1"
"2502","v083162a","Moderately","2"
"3448","v083162a","A little","3"
"4353","v083162a","INAP, R selected for VERSION OLD","-1"
"1598","v083162x","Favor a great deal","1"
"2503","v083162x","Favor moderately","2"
"3449","v083162x","Favor a little","3"
"4354","v083162x","Neither favor nor oppose","4"
"5297","v083162x","Oppose a little","5"
"6241","v083162x","Oppose moderately","6"
"7170","v083162x","Oppose a great deal","7"
"8129","v083162x","Refused","-9"
"991","v083162x","Don't know","-8"
"1076","v083162x","INAP, R selected for VERSION OLD","-1"
"1599","v083163","Favor","1"
"2504","v083163","Oppose","5"
"3450","v083163","Refused","-9"
"4355","v083163","Don't know","-8"
"1600","v083163a","Strongly","1"
"2505","v083163a","Not strongly","5"
"3451","v083163a","Refused","-9"
"4356","v083163a","Don't know","-8"
"5298","v083163a","INAP, -8,-9 in P5","-1"
"1601","v083163x","Favor strongly","1"
"2506","v083163x","Favor not strongly","2"
"3452","v083163x","Oppose not strongly","4"
"4357","v083163x","Oppose strongly","5"
"5299","v083163x","Refused","-9"
"6242","v083163x","Don't know","-8"
"7171","v083163x","INAP, -8,-9 in P5","-1"
"1602","v083164","More difficult","1"
"2507","v083164","Make it easier","3"
"3453","v083164","Keep these rules about the same","5"
"4358","v083164","Refused","-9"
"5300","v083164","Don't know","-8"
"1603","v083164a","Not important at all","1"
"2508","v083164a","Not too important","2"
"3454","v083164a","Somewhat important","3"
"4359","v083164a","Very important","4"
"5301","v083164a","Extremely important","5"
"6243","v083164a","Refused","-9"
"7172","v083164a","Don't know","-8"
"8130","v083164a","INAP, R selected for VERSION NEW","-1"
"1604","v083164b","Not important at all","1"
"2509","v083164b","Slightly important","2"
"3455","v083164b","Moderately important","3"
"4360","v083164b","Very important","4"
"5302","v083164b","Extremely important","5"
"6244","v083164b","Refused","-9"
"7173","v083164b","Don't know","-8"
"8131","v083164b","INAP, R selected for VERSION OLD","-1"
"1605","v083165","Yes","1"
"2510","v083165","No","5"
"3456","v083165","Refused","-9"
"4361","v083165","Don't know","-8"
"1606","v083166","Women and men should have equal roles","1"
"2511","v083166","2.","2"
"3457","v083166","3.","3"
"4362","v083166","4.","4"
"5303","v083166","5.","5"
"6245","v083166","6.","6"
"7174","v083166","A woman's place is in the home","7"
"8132","v083166","Haven't thought much about this","80"
"992","v083166","Refused","-9"
"1077","v083166","INAP, R selected for VERSION NEW","-1"
"1607","v083167","Not important at all","1"
"2512","v083167","Not too important","2"
"3458","v083167","Somewhat important","3"
"4363","v083167","Very important","4"
"5304","v083167","Extremely important","5"
"6246","v083167","Refused","-9"
"7175","v083167","Don't know","-8"
"8133","v083167","INAP, R selected for VERSION NEW","-1"
"1608","v083168a","Women and men should have equal roles","1"
"2513","v083168a","2.","2"
"3459","v083168a","3.","3"
"4364","v083168a","4.","4"
"5305","v083168a","5.","5"
"6247","v083168a","6.","6"
"7176","v083168a","A woman's place is in the home","7"
"8134","v083168a","Refused","-9"
"993","v083168a","Don't know","-8"
"1078","v083168a","INAP, -9 in Q1; R selected for VERSION NEW","-1"
"1609","v083168b","Women and men should have equal roles","1"
"2514","v083168b","2.","2"
"3460","v083168b","3.","3"
"4365","v083168b","4.","4"
"5306","v083168b","5.","5"
"6248","v083168b","6.","6"
"7177","v083168b","A woman's place is in the home","7"
"8135","v083168b","Refused","-9"
"994","v083168b","Don't know","-8"
"1079","v083168b","INAP, 5,-8,-9 in Q1a; -9 in Q1; R selected for VERSION NEW","-1"
"1611","v083169","Yes","1"
"2515","v083169","No","5"
"3461","v083169","Refused","-9"
"4366","v083169","Don't know","-8"
"1612","v083169a","Barack Obama","1"
"2516","v083169a","John McCain","2"
"3462","v083169a","None (if voter, will not vote for president) {VOL}","5"
"4367","v083169a","Other (SPECIFY)","7"
"5307","v083169a","Refused","-9"
"6249","v083169a","Don't know","-8"
"7178","v083169a","INAP, -9 in Q1","-1"
"1613","v083169b","Strong","1"
"2517","v083169b","Not strong","5"
"3463","v083169b","Don't know","-8"
"4368","v083169b","INAP, 5,-8,-9 in Q1a","-1"
"1614","v083170a","Extremely uncomfortable","1"
"2518","v083170a","Very uncomfortable","2"
"3464","v083170a","Moderately uncomfortable","3"
"4369","v083170a","Slightly uncomfortable","4"
"5308","v083170a","Not uncomfortable at all","5"
"6250","v083170a","Refused","-9"
"7179","v083170a","Don't know","-8"
"8136","v083170a","INAP, R selected for VERSION S","-1"
"1615","v083170b","Extremely uncomfortable","1"
"2519","v083170b","Very uncomfortable","2"
"3465","v083170b","Moderately uncomfortable","3"
"4370","v083170b","Slightly uncomfortable","4"
"5309","v083170b","Not uncomfortable at all","5"
"6251","v083170b","Refused","-9"
"7180","v083170b","Don't know","-8"
"8137","v083170b","INAP, R selected for VERSION R","-1"
"1616","v083170x","Extremely uncomfortable","1"
"2520","v083170x","Very uncomfortable","2"
"3466","v083170x","Moderately uncomfortable","3"
"4371","v083170x","Slightly uncomfortable","4"
"5310","v083170x","Not uncomfortable at all","5"
"6252","v083170x","Refused","-9"
"7181","v083170x","Don't know","-8"
"1617","v083171a","Extremely Pleased","1"
"2521","v083171a","Very Pleased","2"
"3467","v083171a","Moderately Pleased","3"
"4372","v083171a","Slightly Pleased","4"
"5311","v083171a","Not Pleased at all","5"
"6253","v083171a","Refused","-9"
"7182","v083171a","Don't know","-8"
"8138","v083171a","INAP, R selected for VERSION S","-1"
"1618","v083171b","Extremely Pleased","1"
"2522","v083171b","Very Pleased","2"
"3468","v083171b","Moderately Pleased","3"
"4373","v083171b","Slightly Pleased","4"
"5312","v083171b","Not Pleased at all","5"
"6254","v083171b","Refused","-9"
"7183","v083171b","Don't know","-8"
"8139","v083171b","INAP, R selected for VERSION R","-1"
"1619","v083171x","Extremely Pleased","1"
"2523","v083171x","Very Pleased","2"
"3469","v083171x","Moderately Pleased","3"
"4374","v083171x","Slightly Pleased","4"
"5313","v083171x","Not Pleased at all","5"
"6255","v083171x","Refused","-9"
"7184","v083171x","Don't know","-8"
"1620","v083172","Yes","1"
"2524","v083172","No","5"
"3470","v083172","Refused","-9"
"4375","v083172","Don't know","-8"
"1621","v083173","Yes","1"
"2525","v083173","No","5"
"3471","v083173","Refused","-9"
"4376","v083173","Don't know","-8"
"1622","v083174","Yes","1"
"2526","v083174","No","5"
"3472","v083174","Refused","-9"
"4377","v083174","Don't know","-8"
"1623","v083174a","Very often","1"
"2527","v083174a","Fairly often","2"
"3473","v083174a","Occasionally","3"
"4378","v083174a","Rarely","4"
"5314","v083174a","Don't know","-8"
"6256","v083174a","INAP, 5,-8,-9 in R1a","-1"
"1624","v083175","Yes","1"
"2528","v083175","No","5"
"3474","v083175","Refused","-9"
"4379","v083175","Don't know","-8"
"1625","v083175a","Very often","1"
"2529","v083175a","Fairly often","2"
"3475","v083175a","Occasionally","3"
"4380","v083175a","Rarely","4"
"5315","v083175a","Don't know","-8"
"6257","v083175a","INAP, 5,-8,-9 in R1b","-1"
"1626","v083176","Yes","1"
"2530","v083176","No","5"
"3476","v083176","Refused","-9"
"4381","v083176","Don't know","-8"
"1627","v083176a","Very often","1"
"2531","v083176a","Fairly often","2"
"3477","v083176a","Occasionally","3"
"4382","v083176a","Rarely","4"
"5316","v083176a","Don't know","-8"
"6258","v083176a","INAP, 5,-8,-9 in R1c","-1"
"1628","v083177","Yes","1"
"2532","v083177","No","5"
"3478","v083177","Refused","-9"
"4383","v083177","Don't know","-8"
"1629","v083177a","Very often","1"
"2533","v083177a","Fairly often","2"
"3479","v083177a","Occasionally","3"
"4384","v083177a","Rarely","4"
"5317","v083177a","Refused","-9"
"6259","v083177a","Don't know","-8"
"7185","v083177a","INAP, 5,-8,-9 in R1d","-1"
"1630","v083178a","Extremely well","1"
"2534","v083178a","Quite well","2"
"3480","v083178a","Not too well","3"
"4385","v083178a","Not well at all","4"
"5318","v083178a","Refused","-9"
"6260","v083178a","Don't know","-8"
"7186","v083178a","INAP, R selected for VERSION K","-1"
"1631","v083178b","Extremely well","1"
"2535","v083178b","Quite well","2"
"3481","v083178b","Not too well","3"
"4386","v083178b","Not well at all","4"
"5319","v083178b","Refused","-9"
"6261","v083178b","Don't know","-8"
"7187","v083178b","INAP, R selected for VERSION K","-1"
"1632","v083178c","Extremely well","1"
"2536","v083178c","Quite well","2"
"3482","v083178c","Not too well","3"
"4387","v083178c","Not well at all","4"
"5320","v083178c","Refused","-9"
"6262","v083178c","Don't know","-8"
"7188","v083178c","INAP, R selected for VERSION K","-1"
"1633","v083178d","Extremely well","1"
"2537","v083178d","Quite well","2"
"3483","v083178d","Not too well","3"
"4388","v083178d","Not well at all","4"
"5321","v083178d","Refused","-9"
"6263","v083178d","Don't know","-8"
"7189","v083178d","INAP, R selected for VERSION K","-1"
"1634","v083178e","Extremely well","1"
"2538","v083178e","Quite well","2"
"3484","v083178e","Not too well","3"
"4389","v083178e","Not well at all","4"
"5322","v083178e","Refused","-9"
"6264","v083178e","Don't know","-8"
"7190","v083178e","INAP, R selected for VERSION K","-1"
"1635","v083178f","Extremely well","1"
"2539","v083178f","Quite well","2"
"3485","v083178f","Not too well","3"
"4390","v083178f","Not well at all","4"
"5323","v083178f","Refused","-9"
"6265","v083178f","Don't know","-8"
"7191","v083178f","INAP, R selected for VERSION K","-1"
"1636","v083178g","Extremely well","1"
"2540","v083178g","Quite well","2"
"3486","v083178g","Not too well","3"
"4391","v083178g","Not well at all","4"
"5324","v083178g","Refused","-9"
"6266","v083178g","Don't know","-8"
"7192","v083178g","INAP, R selected for VERSION K","-1"
"1637","v083179a","Extremely well","1"
"2541","v083179a","Very well","2"
"3487","v083179a","Moderately well","3"
"4392","v083179a","Slightly well","4"
"5325","v083179a","Not well at all","5"
"6267","v083179a","Refused","-9"
"7193","v083179a","Don't know","-8"
"8140","v083179a","INAP, R selected for VERSION J","-1"
"1638","v083179b","Extremely well","1"
"2542","v083179b","Very well","2"
"3488","v083179b","Moderately well","3"
"4393","v083179b","Slightly well","4"
"5326","v083179b","Not well at all","5"
"6268","v083179b","Refused","-9"
"7194","v083179b","Don't know","-8"
"8141","v083179b","INAP, R selected for VERSION J","-1"
"1639","v083179c","Extremely well","1"
"2543","v083179c","Very well","2"
"3489","v083179c","Moderately well","3"
"4394","v083179c","Slightly well","4"
"5327","v083179c","Not well at all","5"
"6269","v083179c","Refused","-9"
"7195","v083179c","Don't know","-8"
"8142","v083179c","INAP, R selected for VERSION J","-1"
"1640","v083179d","Extremely well","1"
"2544","v083179d","Very well","2"
"3490","v083179d","Moderately well","3"
"4395","v083179d","Slightly well","4"
"5328","v083179d","Not well at all","5"
"6270","v083179d","Refused","-9"
"7196","v083179d","Don't know","-8"
"8143","v083179d","INAP, R selected for VERSION J","-1"
"1641","v083179e","Extremely well","1"
"2545","v083179e","Very well","2"
"3491","v083179e","Moderately well","3"
"4396","v083179e","Slightly well","4"
"5329","v083179e","Not well at all","5"
"6271","v083179e","Refused","-9"
"7197","v083179e","Don't know","-8"
"8144","v083179e","INAP, R selected for VERSION J","-1"
"1642","v083179f","Extremely well","1"
"2546","v083179f","Very well","2"
"3492","v083179f","Moderately well","3"
"4397","v083179f","Slightly well","4"
"5330","v083179f","Not well at all","5"
"6272","v083179f","Refused","-9"
"7198","v083179f","Don't know","-8"
"8145","v083179f","INAP, R selected for VERSION J","-1"
"1643","v083179g","Extremely well","1"
"2547","v083179g","Very well","2"
"3493","v083179g","Moderately well","3"
"4398","v083179g","Slightly well","4"
"5331","v083179g","Not well at all","5"
"6273","v083179g","Refused","-9"
"7199","v083179g","Don't know","-8"
"8146","v083179g","INAP, R selected for VERSION J","-1"
"1644","v083180","More secure","1"
"2548","v083180","Less secure","3"
"3494","v083180","No change","5"
"4399","v083180","Refused","-9"
"5332","v083180","Don't know","-8"
"1645","v083180a","Much","1"
"2549","v083180a","Somewhat","5"
"3495","v083180a","Refused","-9"
"4400","v083180a","Don't know","-8"
"5333","v083180a","INAP, 5,-8,-9 in R3","-1"
"1646","v083180x","Much more secure","1"
"2550","v083180x","Somewhat more secure","2"
"3496","v083180x","No change","3"
"4401","v083180x","Somewhat less secure","4"
"5334","v083180x","Much less secure","5"
"6274","v083180x","Refused","-9"
"7200","v083180x","Don't know","-8"
"1647","v083181","Important","1"
"2551","v083181","Not important","5"
"3497","v083181","Refused","-9"
"4402","v083181","Don't know","-8"
"1648","v083182","Some","1"
"2552","v083182","Quite a bit","3"
"3498","v083182","A great deal","5"
"4403","v083182","Refused","-9"
"5335","v083182","Don't know","-8"
"6275","v083182","INAP, 5,-8,-9 in W1","-1"
"1649","v083183","Several times a day","1"
"2553","v083183","Once a day","2"
"3499","v083183","A few times a week","3"
"4404","v083183","Once a week or less","4"
"5336","v083183","Never","5"
"6276","v083183","Other (SPECIFY)","7"
"7201","v083183","Refused","-9"
"8147","v083183","Don't know","-8"
"1650","v083184","The Bible is the actual word of God and is to be taken literally,","1"
"2554","v083184","The Bible is the word of God but not everything in it should be","2"
"3500","v083184","The Bible is a book written by men and is not the word of God.","3"
"4405","v083184","Other (SPECIFY) {VOL}","7"
"5337","v083184","Refused","-9"
"6277","v083184","Don't know","-8"
"1651","v083185","Yes","1"
"2555","v083185","No","5"
"3501","v083185","Refused","-9"
"4406","v083185","Don't know","-8"
"1652","v083186","Every week","1"
"2556","v083186","Almost every week","2"
"3502","v083186","Once or twice a month","3"
"4407","v083186","A few times a year","4"
"5338","v083186","Never","5"
"6278","v083186","Don't know","-8"
"7202","v083186","INAP, 5,-8,-9 in X1","-1"
"1653","v083186a","Once a week","1"
"2557","v083186a","More often than once a week","2"
"3503","v083186a","INAP, 2,3,4,5,-8,-9 in X1a; 5,-8,-9 in X1","-1"
"1654","v083187","Yes","1"
"2558","v083187","No","5"
"3504","v083187","Refused","-9"
"4408","v083187","Don't know","-8"
"5339","v083187","INAP, 1 in X1 and 1-4,-8,-9 in X1a","-1"
"1655","v083188a","Protestant","1"
"2559","v083188a","Catholic","2"
"3505","v083188a","Jewish","3"
"4409","v083188a","Other","7"
"5340","v083188a","Refused","-9"
"6279","v083188a","Don't know","-8"
"7203","v083188a","INAP, 5 in X1a; 5,-8,-9 in X1","-1"
"1656","v083188b","Protestant","1"
"2560","v083188b","Catholic","2"
"3506","v083188b","Jewish","3"
"4410","v083188b","Other","7"
"5341","v083188b","Refused","-9"
"6280","v083188b","Don't know","-8"
"7204","v083188b","INAP, 1 in X1 and 1-4 in X1a; 5,-8,-9 in X3","-1"
"1657","v083188x","Protestant","1"
"2561","v083188x","Catholic","2"
"3507","v083188x","Jewish","3"
"4411","v083188x","Other","7"
"5342","v083188x","Refused","-9"
"6281","v083188x","Don't know","-8"
"7205","v083188x","INAP, 5,-8,-9 in X3","-1"
"1658","v083189","01. Baptist","1"
"2562","v083189","02. Episcopalian/Anglican/Church of England","2"
"3508","v083189","03. Lutheran","3"
"4412","v083189","04. Methodist","4"
"5343","v083189","05. Just Protestant","5"
"6282","v083189","06. Presbyterian","6"
"7206","v083189","07. Reformed","7"
"8148","v083189","08. Brethren","8"
"995","v083189","09. Evangelical United Brethren","9"
"1080","v083189","Christian or just Christian","10"
"11118","v083189","Christian Scientist","11"
"12101","v083189","Church (or Churches) of Christ","12"
"13100","v083189","United Church of Christ","13"
"14100","v083189","Disciples of Christ","14"
"15100","v083189","Church of God","15"
"1659","v083189","Assembly of God","16"
"1711","v083189","Congregationalist","17"
"1811","v083189","Holiness","18"
"1911","v083189","Pentecostal","19"
"2011","v083189","Friends, Quaker","20"
"21101","v083189","Orthodox (SPECIFY)","21"
"22100","v083189","Non-denominational - Protestant","22"
"23100","v083189","Mormons","23"
"24100","v083189","Jehovah's Witnesses","24"
"2563","v083189","Latter Day Saints","25"
"2611","v083189","Unitarian/Universalist","26"
"2713","v083189","Buddhist","27"
"2814","v083189","Hindu","28"
"2917","v083189","Muslim/Islam","29"
"3016","v083189","Native American","30"
"31106","v083189","Other (SPECIFY)","80"
"32100","v083189","Refused","-9"
"33100","v083189","Don't know","-8"
"34100","v083189","INAP, 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1660","v083190","Southern Baptist Convention","1"
"2564","v083190","American Baptist Churches in USA","2"
"3509","v083190","American Baptist Association","3"
"4413","v083190","National Baptist Convention","4"
"5344","v083190","Independent Baptist","5"
"6283","v083190","Other (SPECIFY)","7"
"7207","v083190","Refused","-9"
"8149","v083190","Don't know","-8"
"996","v083190","INAP, 2-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1661","v083190a","Larger Baptist group (SPECIFY)","1"
"2565","v083190a","Local","2"
"3512","v083190a","Don't know","-8"
"4414","v083190a","INAP, 1-4,7,-8,-9 in X4a; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1662","v083191","Evangelical Lutheran Church","1"
"2566","v083191","Missouri Synod","2"
"3513","v083191","Other (SPECIFY)","7"
"4415","v083191","Don't know","-8"
"5345","v083191","INAP, 1,2,4-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1663","v083192","United Methodist Church","1"
"2567","v083192","African Methodist Episcopal","2"
"3514","v083192","African Methodist Episcopal Zion","3"
"4416","v083192","Other (SPECIFY)","7"
"5346","v083192","Don't know","-8"
"6284","v083192","INAP, 1-3.5-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1664","v083193","Presbyterian Church USA (formerly United Presbyterian Church)","1"
"2568","v083193","Other (SPECIFY)","7"
"3515","v083193","Don't know","-8"
"4417","v083193","INAP, 1-5,7-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1665","v083194","Christian Reformed Church","1"
"2569","v083194","The Reformed Church in America","2"
"3516","v083194","Other (SPECIFY)","7"
"4418","v083194","INAP, 8-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1666","v083195","Church of the Brethren","1"
"2570","v083195","The Plymouth Brethren","2"
"3517","v083195","Other (SPECIFY)","7"
"4419","v083195","INAP, 1-7,9-30,80,-8,-9 in X4; 2,3,-8,-9 in X3x; 5,-8,-9 in X3","-1"
"1667","v083196","Disciples of Christ","1"
"2571","v083196","I am just a Christian","2"
"3518","v083196","Other (SPECIFY)","7"
"4420","v083196","Refused","-9"
"5347","v083196","Don't know","-8"
