"","id","label","value"
"4317","dem_emptypesp_dkrf","Inapplicable","-1"
"1408","dem_csesjobsp","Missing; coded in next release","-2"
"1409","dem_unionhh","Yes","1"
"2351","dem_unionhh","No","2"
"3332","dem_unionhh","Refused","-9"
"4318","dem_unionhh","Don't know","-8"
"1414","dem_unionwho_1st","Respondent","1"
"2352","dem_unionwho_1st","Spouse/partner","2"
"3333","dem_unionwho_1st","Someone else","3"
"4319","dem_unionwho_1st","Inapplicable","-1"
"1415","dem_unionwho_2nd","Respondent","1"
"2353","dem_unionwho_2nd","Spouse/partner","2"
"3334","dem_unionwho_2nd","Someone else","3"
"4320","dem_unionwho_2nd","Inapplicable","-1"
"1416","dem_unionwho_r","Not selected by R","0"
"2354","dem_unionwho_r","Selected by R","1"
"3335","dem_unionwho_r","Inapplicable","-1"
"1417","dem_unionwho_spouse","Not selected by R","0"
"2355","dem_unionwho_spouse","Selected by R","1"
"3336","dem_unionwho_spouse","Inapplicable","-1"
"1418","dem_unionwho_personoth","Not selected by R","0"
"2356","dem_unionwho_personoth","Selected by R","1"
"3337","dem_unionwho_personoth","Inapplicable","-1"
"1419","dem_unionwho_dkrf","Not selected by R","0"
"2357","dem_unionwho_dkrf","DK selected by R","1"
"3338","dem_unionwho_dkrf","RF selected by R","2"
"4321","dem_unionwho_dkrf","Inapplicable","-1"
"1420","dem_class","Yes","1"
"2358","dem_class","No","2"
"3339","dem_class","Refused","-9"
"4322","dem_class","Don't know","-8"
"1421","dem_whichclass","Lower class or poor {VOL}","0"
"2359","dem_whichclass","Middle class","1"
"3340","dem_whichclass","Working class","2"
"4323","dem_whichclass","Both {VOL}","3"
"5262","dem_whichclass","Upper class {VOL}","4"
"6161","dem_whichclass","Other {SPECIFY}","5"
"7143","dem_whichclass","Refused","-9"
"894","dem_whichclass","Don't know","-8"
"960","dem_whichclass","Inapplicable","-1"
"1422","dem_chclass","Upper class {VOL}","0"
"2360","dem_chclass","Middle class","1"
"3341","dem_chclass","Working class","2"
"4324","dem_chclass","Neither {VOL}","3"
"5263","dem_chclass","Lower class or poor {VOL}","4"
"6162","dem_chclass","Other {SPECIFY}","5"
"7144","dem_chclass","Refused","-9"
"895","dem_chclass","Don't know","-8"
"961","dem_chclass","Inapplicable","-1"
"1423","dem_avgclass","Lower class or poor {VOL}","0"
"2361","dem_avgclass","Average  class","1"
"3342","dem_avgclass","Upper  class","2"
"4325","dem_avgclass","Lower  {VOL}","3"
"5264","dem_avgclass","Upper class {VOL}","4"
"6163","dem_avgclass","Other {SPECIFY}","5"
"7145","dem_avgclass","Refused","-9"
"896","dem_avgclass","Don't know","-8"
"962","dem_avgclass","Inapplicable","-1"
"1424","dem_hisp","Yes","1"
"2362","dem_hisp","No","2"
"3343","dem_hisp","Refused","-9"
"4326","dem_hisp","Don't know","-8"
"1425","dem_hisptyp_1st","Mexican","1"
"2363","dem_hisptyp_1st","Mexican-American","2"
"3344","dem_hisptyp_1st","Chicano","3"
"4327","dem_hisptyp_1st","Puerto Rican","4"
"5265","dem_hisptyp_1st","Cuban","5"
"6164","dem_hisptyp_1st","Cuban-American","6"
"7146","dem_hisptyp_1st","Other","7"
"897","dem_hisptyp_1st","Refused","-9"
"963","dem_hisptyp_1st","Don't know","-8"
"1030","dem_hisptyp_1st","Inapplicable","-1"
"1426","dem_hisptyp_2nd","Mexican","1"
"2364","dem_hisptyp_2nd","Mexican-American","2"
"3345","dem_hisptyp_2nd","Chicano","3"
"4328","dem_hisptyp_2nd","Puerto Rican","4"
"5266","dem_hisptyp_2nd","Cuban","5"
"6165","dem_hisptyp_2nd","Cuban-American","6"
"7147","dem_hisptyp_2nd","Other","7"
"898","dem_hisptyp_2nd","Inapplicable","-1"
"1427","dem_hisptyp_mex","Not selected by R","0"
"2365","dem_hisptyp_mex","Selected by R","1"
"3346","dem_hisptyp_mex","Inapplicable","-1"
"1428","dem_hisptyp_mexam","Not selected by R","0"
"2366","dem_hisptyp_mexam","Selected by R","1"
"3347","dem_hisptyp_mexam","Inapplicable","-1"
"1429","dem_hisptyp_chicano","Not selected by R","0"
"2367","dem_hisptyp_chicano","Selected by R","1"
"3348","dem_hisptyp_chicano","Inapplicable","-1"
"1430","dem_hisptyp_puertorican","Not selected by R","0"
"2368","dem_hisptyp_puertorican","Selected by R","1"
"3349","dem_hisptyp_puertorican","Inapplicable","-1"
"1431","dem_hisptyp_cuban","Not selected by R","0"
"2369","dem_hisptyp_cuban","Selected by R","1"
"3350","dem_hisptyp_cuban","Inapplicable","-1"
"1432","dem_hisptyp_cubanam","Not selected by R","0"
"2370","dem_hisptyp_cubanam","Selected by R","1"
"3351","dem_hisptyp_cubanam","Inapplicable","-1"
"1433","dem_hisptyp_othhisp","Not selected by R","0"
"2371","dem_hisptyp_othhisp","Selected by R","1"
"3352","dem_hisptyp_othhisp","Inapplicable","-1"
"1434","dem_hisptyp_dkrf","Not selected by R","0"
"2372","dem_hisptyp_dkrf","DK selected by R","1"
"3353","dem_hisptyp_dkrf","RF selected by R","2"
"4329","dem_hisptyp_dkrf","Inapplicable","-1"
"1435","dem_hispoth","Restricted access","-3"
"1436","dem_hispmost","Mexican","1"
"2373","dem_hispmost","Mexican-American","2"
"3354","dem_hispmost","Chicano","3"
"4330","dem_hispmost","Puerto Rican","4"
"5267","dem_hispmost","Cuban","5"
"6166","dem_hispmost","Cuban-American","6"
"7148","dem_hispmost","Other {SPECIFY}","7"
"899","dem_hispmost","Don't know","-8"
"964","dem_hispmost","Inapplicable","-1"
"1437","dem_hispmost_oth","Restricted access","-3"
"1438","dem_racecps_1st","01. White","1"
"2374","dem_racecps_1st","02. Black or African-American","2"
"3355","dem_racecps_1st","03. American Indian or Alaska Native","3"
"4331","dem_racecps_1st","04. Asian","4"
"5268","dem_racecps_1st","05. Native Hawaiian or other Pacific Islander","5"
"6167","dem_racecps_1st","Other mention is 'none' or 'neither' {VOL}","90"
"7149","dem_racecps_1st","Other {SPECIFY}","95"
"8100","dem_racecps_1st","Restricted access","-3"
"1439","dem_racecps_2nd","01. White","1"
"2375","dem_racecps_2nd","02. Black or African-American","2"
"3356","dem_racecps_2nd","03. American Indian or Alaska Native","3"
"4332","dem_racecps_2nd","04. Asian","4"
"5269","dem_racecps_2nd","05. Native Hawaiian or other Pacific Islander","5"
"6168","dem_racecps_2nd","Other mention is 'none' or 'neither' {VOL}","90"
"7150","dem_racecps_2nd","Other {SPECIFY}","95"
"8101","dem_racecps_2nd","Restricted access","-3"
"1440","dem_racecps_3rd","01. White","1"
"2376","dem_racecps_3rd","02. Black or African-American","2"
"3357","dem_racecps_3rd","03. American Indian or Alaska Native","3"
"4333","dem_racecps_3rd","04. Asian","4"
"5270","dem_racecps_3rd","05. Native Hawaiian or other Pacific Islander","5"
"6169","dem_racecps_3rd","Other mention is 'none' or 'neither' {VOL}","90"
"7151","dem_racecps_3rd","Other {SPECIFY}","95"
"8102","dem_racecps_3rd","Restricted access","-3"
"1441","dem_racecps_white","Not selected by R","0"
"2377","dem_racecps_white","Selected by R","1"
"1442","dem_racecps_black","Not selected by R","0"
"2378","dem_racecps_black","Selected by R","1"
"1443","dem_racecps_native","Not selected by R","0"
"2379","dem_racecps_native","Selected by R","1"
"3358","dem_racecps_native","Restricted access","-3"
"1444","dem_racecps_asian","Not selected by R","0"
"2380","dem_racecps_asian","Selected by R","1"
"3359","dem_racecps_asian","Restricted access","-3"
"1445","dem_racecps_pacif","Not selected by R","0"
"2381","dem_racecps_pacif","Selected by R","1"
"3360","dem_racecps_pacif","Restricted access","-3"
"1446","dem_racecps_othrace","Not selected by R","0"
"2382","dem_racecps_othrace","Selected by R","1"
"1447","dem_racecps_racedkrf","Not selected by R","0"
"2383","dem_racecps_racedkrf","DK selected by R","1"
"3361","dem_racecps_racedkrf","RF selected by R","2"
"1448","dem_racecps_oth","Restricted access","-3"
"1449","dem_raceeth","White non-Hispanic","1"
"2384","dem_raceeth","Black non-Hispanic","2"
"3362","dem_raceeth","Hispanic","3"
"4334","dem_raceeth","Other non-Hispanic","4"
"5271","dem_raceeth","Refused","-9"
"6170","dem_raceeth","Don't know","-8"
"1450","dem_ethnic","Restricted access","-3"
"1451","dem_numeth","None in addition to American (incl DK) and R did not refuse or indicate no knowledge","0"
"2385","dem_numeth","One","1"
"3363","dem_numeth","More than one (two or more)","2"
"4335","dem_numeth","Respondent refused to answer or R said no knowledge of own ethnicity (e.g. adopted)","3"
"5272","dem_numeth","Inapplicable","-1"
"1452","dem_mosteth","Restricted access","-3"
"1453","dem_parents","Both parents born in the U.S.","1"
"2386","dem_parents","One parent born in the U.S.","2"
"3364","dem_parents","Neither parent born in the U.S.","3"
"4336","dem_parents","Refused","-9"
"5273","dem_parents","Don't know","-8"
"1454","dem_nativity","A U.S. state or D.C.","1"
"2387","dem_nativity","Puerto Rico","2"
"3365","dem_nativity","Another U.S. territory (Guam, Amer. Samoa, US Virgin Islands)","3"
"4337","dem_nativity","Another country {SPECIFY}","4"
"5274","dem_nativity","U.S. mention for Other Specify","11"
"6171","dem_nativity","Refused","-9"
"7152","dem_nativity","Don't know","-8"
"1455","dem_nativity_oth","Restricted access","-3"
"1456","dem_hispgpar","None","0"
"2388","dem_hispgpar","One","1"
"3366","dem_hispgpar","Two","2"
"4338","dem_hispgpar","Three","3"
"5275","dem_hispgpar","All","4"
"6172","dem_hispgpar","Refused","-9"
"7153","dem_hispgpar","Don't know","-8"
"8103","dem_hispgpar","Inapplicable","-1"
"1457","dem_hispcntry","Argentina","1"
"2389","dem_hispcntry","Bolivia","2"
"3367","dem_hispcntry","Chile","3"
"4339","dem_hispcntry","Colombia","4"
"5276","dem_hispcntry","Costa Rica","5"
"6173","dem_hispcntry","Cuba","6"
"7154","dem_hispcntry","Dominican Republic","7"
"8104","dem_hispcntry","Ecuador","8"
"965","dem_hispcntry","El Salvador","9"
"1031","dem_hispcntry","Guatemala","10"
"11110","dem_hispcntry","Honduras","11"
"12106","dem_hispcntry","Mexico","12"
"13100","dem_hispcntry","Nicaragua","13"
"1458","dem_hispcntry","Panama","14"
"1513","dem_hispcntry","Paraguay","15"
"1613","dem_hispcntry","Peru","16"
"1713","dem_hispcntry","Puerto Rico","17"
"1813","dem_hispcntry","Spain","18"
"1910","dem_hispcntry","Uruguay","19"
"20","dem_hispcntry","Venezuela","20"
"21100","dem_hispcntry","U. S. A.","23"
"22100","dem_hispcntry","38. Other specify recodeable to Dominican Republic","27"
"2390","dem_hispcntry","38. Other specify recodeable to Mexico","32"
"2410","dem_hispcntry","38. Other specify recodeable to U.S.","33"
"2510","dem_hispcntry","Other specify recodeable to Spain","38"
"2610","dem_hispcntry","OTHER {SPECIFY}","95"
"2710","dem_hispcntry","Restricted access","-3"
"1459","dem_hispcntry_oth","Restricted access","-3"
"1460","dem_arr","Restricted access","-3"
"1461","dem_arrperiod","Arrived before 1970","1"
"2391","dem_arrperiod","Arrived 1970-1989","2"
"3368","dem_arrperiod","Arrived 1990-1999","3"
"4340","dem_arrperiod","Arrived 2000-2012","4"
"5277","dem_arrperiod","Refused","-9"
"6174","dem_arrperiod","Don't know","-8"
"7155","dem_arrperiod","Inapplicable","-1"
"1462","dem_cit","Born outside the U.S. but born a U.S. citizen {VOL}","7777"
"2392","dem_cit","Restricted access","-3"
"1463","dem_citperiod","Became citizen before 1970","1"
"2393","dem_citperiod","Became citizen 1970-1989","2"
"3369","dem_citperiod","Became citizen 1990-1999","3"
"4341","dem_citperiod","Became citizen 2000-2012","4"
"5278","dem_citperiod","Born outside the U.S. but born a U.S. citizen {VOL}","7"
"6175","dem_citperiod","Refused","-9"
"7156","dem_citperiod","Don't know","-8"
"8105","dem_citperiod","Inapplicable","-1"
"1464","dem_hisplang","Only English","1"
"2394","dem_hisplang","Mostly English","2"
"3370","dem_hisplang","Both languages equally","3"
"4342","dem_hisplang","Mostly Spanish","4"
"5279","dem_hisplang","Only Spanish","5"
"6176","dem_hisplang","Refused","-9"
"7157","dem_hisplang","Inapplicable","-1"
"1465","dem2_ch10less","No children age 10 or younger","0"
"2395","dem2_ch10less","One child age 10 or younger","1"
"3371","dem2_ch10less","Two or more children age 10 or younger","2"
"4343","dem2_ch10less","Refused","-9"
"1466","dem2_ch11to17","No children age 11-17","0"
"2396","dem2_ch11to17","One child age 11-17","1"
"3372","dem2_ch11to17","Two or more children age 11-17","2"
"4344","dem2_ch11to17","Refused","-9"
"1467","dem2_numchild","No children in household","0"
"2397","dem2_numchild","One child in household","1"
"3373","dem2_numchild","Two children in household","2"
"4345","dem2_numchild","Three or more children in household","3"
"5280","dem2_numchild","Refused","-9"
"1468","dem2_schenrl_1st","Public school","1"
"2398","dem2_schenrl_1st","Private religious school","2"
"3374","dem2_schenrl_1st","Private non-religious school","3"
"4346","dem2_schenrl_1st","Home school","4"
"5281","dem2_schenrl_1st","Not enrolled in school","5"
"6177","dem2_schenrl_1st","Refused","-9"
"7158","dem2_schenrl_1st","Don't know","-8"
"8106","dem2_schenrl_1st","Inapplicable","-1"
"1469","dem2_schenrl_2nd","Public school","1"
"2399","dem2_schenrl_2nd","Private religious school","2"
"3375","dem2_schenrl_2nd","Private non-religious school","3"
"4347","dem2_schenrl_2nd","Home school","4"
"5282","dem2_schenrl_2nd","Not enrolled in school","5"
"6178","dem2_schenrl_2nd","Inapplicable","-1"
"1470","dem2_schenrl_3rd","Public school","1"
"2400","dem2_schenrl_3rd","Private religious school","2"
"3376","dem2_schenrl_3rd","Private non-religious school","3"
"4348","dem2_schenrl_3rd","Home school","4"
"5283","dem2_schenrl_3rd","Not enrolled in school","5"
"6179","dem2_schenrl_3rd","Inapplicable","-1"
"1471","dem2_schenrl_public","Not selected by R","0"
"2401","dem2_schenrl_public","Selected by R","1"
"3377","dem2_schenrl_public","Inapplicable","-1"
"1472","dem2_schenrl_privrel","Not selected by R","0"
"2402","dem2_schenrl_privrel","Selected by R","1"
"3378","dem2_schenrl_privrel","Inapplicable","-1"
"1473","dem2_schenrl_privnonrel","Not selected by R","0"
"2403","dem2_schenrl_privnonrel","Selected by R","1"
"3379","dem2_schenrl_privnonrel","Inapplicable","-1"
"1474","dem2_schenrl_home","Not selected by R","0"
"2404","dem2_schenrl_home","Selected by R","1"
"3380","dem2_schenrl_home","Inapplicable","-1"
"1475","dem2_schenrl_enrollno","Not selected by R","0"
"2405","dem2_schenrl_enrollno","Selected by R","1"
"3381","dem2_schenrl_enrollno","Inapplicable","-1"
"1476","dem2_schenrl_enrolldkrf","Not selected by R","0"
"2406","dem2_schenrl_enrolldkrf","DK selected by R","1"
"3382","dem2_schenrl_enrolldkrf","RF selected by R","2"
"4349","dem2_schenrl_enrolldkrf","Inapplicable","-1"
"1477","dem2_inethome","Yes","1"
"2407","dem2_inethome","No","2"
"3383","dem2_inethome","Refused","-9"
"1478","dem2_inettyp","A regular 'dial-up' telephone","1"
"2408","dem2_inettyp","DSL, cable modem, fiber optics, satellite, wireless (such as Wi-Fi), mobile phone or","2"
"3384","dem2_inettyp","Something else","3"
"4350","dem2_inettyp","Refused","-9"
"5284","dem2_inettyp","Don't know","-8"
"6180","dem2_inettyp","Inapplicable","-1"
"7159","dem2_landline","Refused","-9"
"8107","dem2_landline","Don't know","-8"
"11111","dem2_cellnum","Refused","-9"
"12107","dem2_cellnum","Don't know","-8"
"1479","dem2_cellpers","Yes","1"
"2409","dem2_cellpers","No","2"
"3385","dem2_cellpers","Refused","-9"
"4351","dem2_cellpers","Inapplicable","-1"
"1480","dem2_smartph","Yes, have a smartphone","1"
"2411","dem2_smartph","No smartphone","2"
"3386","dem2_smartph","Refused","-9"
"4352","dem2_smartph","Don't know","-8"
"5285","dem2_smartph","Inapplicable","-1"
"1481","dem3_grewup","Missing; coded in next release","-2"
"1482","dem3_yearscomm","01. 0-1 years","1"
"2412","dem3_yearscomm","03. 2-1 years","3"
"3387","dem3_yearscomm","05. 4-1 years","5"
"4353","dem3_yearscomm","07. 6-1 years","7"
"5286","dem3_yearscomm","09. 8-1 years","9"
"6181","dem3_yearscomm","10-11 years","11"
"7160","dem3_yearscomm","12-13 years","13"
"8108","dem3_yearscomm","14-15 years","15"
"966","dem3_yearscomm","16-17 years","17"
"1032","dem3_yearscomm","18-19 years","19"
"11112","dem3_yearscomm","20-21 years","21"
"12108","dem3_yearscomm","22-23 years","23"
"13101","dem3_yearscomm","24-25 years","25"
"1483","dem3_yearscomm","26-27 years","27"
"1514","dem3_yearscomm","28-29 years","29"
"1614","dem3_yearscomm","30-31 years","31"
"1714","dem3_yearscomm","32-33 years","33"
"1814","dem3_yearscomm","34-35 years","35"
"1911","dem3_yearscomm","36-37 years","37"
"201","dem3_yearscomm","38-39 years","39"
"21101","dem3_yearscomm","40 or more years","40"
"22101","dem3_yearscomm","Refused","-9"
"23100","dem3_yearscomm","Inapplicable","-1"
"1484","dem3_moscomm","Restricted access","-3"
"1485","dem3_prevzip","Restricted access","-3"
"1486","dem3_prevcty","Restricted access","-3"
"1487","dem3_ownhome","Own home","1"
"2413","dem3_ownhome","Pay rent","2"
"3388","dem3_ownhome","Other {SPECIFY}","5"
"4354","dem3_ownhome","Refused","-9"
"5287","dem3_ownhome","Don't know","-8"
"1488","dem3_namech","Have changed name","1"
"2414","dem3_namech","Never changed name","2"
"3389","dem3_namech","Refused","-9"
"1489","dem3_namechyr","Restricted access","-3"
"1490","dem3_altname","Yes","1"
"2415","dem3_altname",". No","2"
"3390","dem3_altname","Refused","-9"
"4355","dem3_altname","Don't know","-8"
"1491","dem3_lenaddr","Number of years: 0-1 years","1"
"2416","dem3_lenaddr","Number of years: 2-3 years","2"
"3391","dem3_lenaddr","Number of years: 4-5 years","3"
"4356","dem3_lenaddr","Number of years: 6-7 years","4"
"5288","dem3_lenaddr","Number of years: 8-9 years","5"
"6182","dem3_lenaddr","Number of years: 10-14 years","6"
"7161","dem3_lenaddr","Number of years: 15-19 years","7"
"8109","dem3_lenaddr","Number of years: 20-29 years","8"
"967","dem3_lenaddr","Number of years: 30 or more years","9"
"1033","dem3_lenaddr","10-11 years","11"
"11113","dem3_lenaddr","12-13 years","13"
"12109","dem3_lenaddr","14-15 years","15"
"13102","dem3_lenaddr","16-17 years","17"
"1492","dem3_lenaddr","18-19 years","19"
"1515","dem3_lenaddr","20-21 years","21"
"1615","dem3_lenaddr","22-23 years","23"
"1715","dem3_lenaddr","24-25 years","25"
"1815","dem3_lenaddr","26-27 years","27"
"1912","dem3_lenaddr","28-29 years","29"
"202","dem3_lenaddr","30-31 years","31"
"21102","dem3_lenaddr","32-33 years","33"
"22102","dem3_lenaddr","34-35 years","35"
"23101","dem3_lenaddr","36-37 years","37"
"2417","dem3_lenaddr","38-39 years","39"
"2511","dem3_lenaddr","40 or more years","40"
"2611","dem3_lenaddr","Refused","-9"
"2711","dem3_lenaddr","Don't know","-8"
"1493","dem3_add5yr_state","Restricted access","-3"
"1494","dem3_add5yr_samestate","Missing; coded in next release","-2"
"1495","dem3_driver","Have a non-expired driver's license","1"
"2418","dem3_driver","Do not have one","2"
"3392","dem3_driver","Refused","-9"
"4357","dem3_driver","Don't know","-8"
"1496","dem3_passport","Have a valid U.S. passport","1"
"2419","dem3_passport","Do not have one","2"
"3393","dem3_passport","Refused","-9"
"4358","dem3_passport","Don't know","-8"
"1497","dem3_govtid","Have another form of ID","1"
"2420","dem3_govtid","Do not have","2"
"3394","dem3_govtid","Refused","-9"
"4359","dem3_govtid","Don't know","-8"
"5289","dem3_govtid","Inapplicable","-1"
"1498","casistart_iwrset4","Yes","1"
"2421","casistart_iwrset4","No","2"
"3395","casistart_iwrset4","Inapplicable","-1"
"1499","casistart_iwrset6","No text entered","0"
"2422","casistart_iwrset6","Text entered","1"
"3396","casistart_iwrset6","Missing; available in next release","-2"
"4360","casistart_iwrset6","Inapplicable","-1"
"1500","selfgend_gender","Male","1"
"2423","selfgend_gender","Female","2"
"3397","selfgend_gender","Inapplicable","-1"
"1501","wealth_stocks","Yes","1"
"2424","wealth_stocks","No","2"
"3398","wealth_stocks","Refused","-9"
"4361","wealth_stocks","Don't know","-8"
"1502","wealth_whoinvest","Investments through work","1"
"2425","wealth_whoinvest","Investments made on your own","2"
"3399","wealth_whoinvest","Both","3"
"4362","wealth_whoinvest","Refused","-9"
"5290","wealth_whoinvest","Don't know","-8"
"6183","wealth_whoinvest","Inapplicable","-1"
"1503","wealth_vachome","Yes, have done this","1"
"2426","wealth_vachome","No, have not","2"
"3400","wealth_vachome","Refused","-9"
"4363","wealth_vachome","Don't know","-8"
"1504","wealth_ownrental","Yes, have done this","1"
"2427","wealth_ownrental","No, have not","2"
"3401","wealth_ownrental","Refused","-9"
"4364","wealth_ownrental","Don't know","-8"
"1505","wealth_stockgrnts","Yes, have done this","1"
"2428","wealth_stockgrnts","No, have not","2"
"3402","wealth_stockgrnts","Refused","-9"
"4365","wealth_stockgrnts","Don't know","-8"
"1506","wealth_undland","Yes, have done this","1"
"2429","wealth_undland","No, have not","2"
"3403","wealth_undland","Refused","-9"
"4366","wealth_undland","Don't know","-8"
"1507","wealth_investbus","Yes, have done this","1"
"2430","wealth_investbus","No, have not","2"
"3404","wealth_investbus","Refused","-9"
"4367","wealth_investbus","Don't know","-8"
"1508","inc_totinc","Restricted access","-3"
"1509","inc_totmiss40","$40,000 or more","1"
"2431","inc_totmiss40","Less than $40,000","2"
"3405","inc_totmiss40","Refused","-9"
"4368","inc_totmiss40","Don't know","-8"
"5291","inc_totmiss40","Missing; IWR mistakenly entered '2' in place of DK code for total income","-2"
"6184","inc_totmiss40","Inapplicable","-1"
"1516","inc_totmiss20","$20,000 or more","1"
"2432","inc_totmiss20","Less than $20,000","2"
"3406","inc_totmiss20","Refused","-9"
"4369","inc_totmiss20","Don't know","-8"
"5292","inc_totmiss20","Inapplicable","-1"
"1517","inc_totl20","Under $5,000","1"
"2433","inc_totl20","$5,000-9,999","2"
"3407","inc_totl20","$10,000-12,499","3"
"4370","inc_totl20","$12,500-14,999","4"
"5293","inc_totl20","$15,000-17,499","5"
"6185","inc_totl20","$17,500-19,999","6"
"7162","inc_totl20","Refused","-9"
"8110","inc_totl20","Don't know","-8"
"968","inc_totl20","Inapplicable","-1"
"1518","inc_totg20l40","07. $20,000-22,499","7"
"2434","inc_totg20l40","08. $22,500-24,999","8"
"3408","inc_totg20l40","09. $25,000-27,499","9"
"4371","inc_totg20l40","$27,500-29,999","10"
"5294","inc_totg20l40","$30,000-34,999","11"
"6186","inc_totg20l40","$35,000-39,999","12"
"7163","inc_totg20l40","Refused","-9"
"8111","inc_totg20l40","Don't know","-8"
"969","inc_totg20l40","Inapplicable","-1"
"1519","inc_totmiss70","$70,000 or more","1"
"2435","inc_totmiss70","Less than $70,000","2"
"3409","inc_totmiss70","Refused","-9"
"4372","inc_totmiss70","Don't know","-8"
"5295","inc_totmiss70","Inapplicable","-1"
"1520","inc_totg40l70","$40,000-44,999","13"
"2436","inc_totg40l70","$45,000-49,999","14"
"3410","inc_totg40l70","$50,000-54,999","15"
"4373","inc_totg40l70","$55,000-59,999","16"
"5296","inc_totg40l70","$60,000-64,999","17"
"6187","inc_totg40l70","$65,000-69,999","18"
"7164","inc_totg40l70","Refused","-9"
"8112","inc_totg40l70","Don't know","-8"
"970","inc_totg40l70","Inapplicable","-1"
"1521","inc_totmiss100","$100,000 or more","1"
"2437","inc_totmiss100","Less than $100,000","2"
"3411","inc_totmiss100","Refused","-9"
"4374","inc_totmiss100","Don't know","-8"
"5297","inc_totmiss100","Inapplicable","-1"
"1522","inc_totg70l100","$70,000-74,999","19"
"2438","inc_totg70l100","$75,000-79,999","20"
"3412","inc_totg70l100","$80,000-89,999","21"
"4375","inc_totg70l100","$90,000-99,999","22"
"5298","inc_totg70l100","Refused","-9"
"6188","inc_totg70l100","Don't know","-8"
"7165","inc_totg70l100","Inapplicable","-1"
"1523","inc_totg100","$100,000-109,999","23"
"2439","inc_totg100","$110,000-124,999","24"
"3413","inc_totg100","$125,000-149,999","25"
"4376","inc_totg100","$150,000-174,999","26"
"5299","inc_totg100","$175,000-249,999","27"
"6189","inc_totg100","$250,000 or more","28"
"7166","inc_totg100","Refused","-9"
"8113","inc_totg100","Don't know","-8"
"971","inc_totg100","Inapplicable","-1"
"1524","inc_incgroup_pre","01. Under $5,000","1"
"2440","inc_incgroup_pre","02. $5,000-$9,999","2"
"3414","inc_incgroup_pre","03. $10,000-$12,499","3"
"4377","inc_incgroup_pre","04. $12,500-$14,999","4"
"5300","inc_incgroup_pre","05. $15,000-$17,499","5"
"6190","inc_incgroup_pre","06. $17,500-$19,999","6"
"7167","inc_incgroup_pre","07. $20,000-$22,499","7"
"8114","inc_incgroup_pre","08. $22,500-$24,999","8"
"972","inc_incgroup_pre","09. $25,000-$27,499","9"
"1034","inc_incgroup_pre","$27,500-$29,999","10"
"11114","inc_incgroup_pre","$30,000-$34,999","11"
"12110","inc_incgroup_pre","$35,000-$39,999","12"
"13103","inc_incgroup_pre","$40,000-$44,999","13"
"14100","inc_incgroup_pre","$45,000-$49,999","14"
"1525","inc_incgroup_pre","$50,000-$54,999","15"
"1616","inc_incgroup_pre","$55,000-$59,999","16"
"1716","inc_incgroup_pre","$60,000-$64,999","17"
"1816","inc_incgroup_pre","$65,000-$69,999","18"
"1913","inc_incgroup_pre","$70,000-$74,999","19"
"203","inc_incgroup_pre","$75,000-$79,999","20"
"21103","inc_incgroup_pre","$80,000-$89,999","21"
"22103","inc_incgroup_pre","$90,000-$99,999","22"
"23102","inc_incgroup_pre","$100,000-$109,999","23"
"2441","inc_incgroup_pre","$110,000-$124,999","24"
"2512","inc_incgroup_pre","$125,000-$149,999","25"
"2612","inc_incgroup_pre","$150,000-$174,999","26"
"2712","inc_incgroup_pre","$175,000-$249,999","27"
"2810","inc_incgroup_pre","$250,000 or more","28"
"2910","inc_incgroup_pre","Refused","-9"
"30","inc_incgroup_pre","Don't know","-8"
"31100","inc_incgroup_pre","Missing; IWR mistakenly entered '2' in place of DK code for total income","-2"
"1526","medsrc_campsrcs_1st","Television news programs (morning or evening)","1"
"2442","medsrc_campsrcs_1st","Newspapers","2"
"3415","medsrc_campsrcs_1st","Television talk shows, public affairs, or news analysis programs","3"
"4378","medsrc_campsrcs_1st","Internet sites, chat rooms, or blogs","4"
"5301","medsrc_campsrcs_1st","Radio news or talk shows","5"
"6191","medsrc_campsrcs_1st","Have not heard anything about the presidential campaign from any of these sources","6"
"7168","medsrc_campsrcs_1st","Refused","-9"
"8115","medsrc_campsrcs_1st","Don't know","-8"
"973","medsrc_campsrcs_1st","Inapplicable","-1"
"1527","medsrc_campsrcs_2nd","Television news programs (morning or evening)","1"
"2443","medsrc_campsrcs_2nd","Newspapers","2"
"3416","medsrc_campsrcs_2nd","Television talk shows, public affairs, or news analysis programs","3"
"4379","medsrc_campsrcs_2nd","Internet sites, chat rooms, or blogs","4"
"5302","medsrc_campsrcs_2nd","Radio news or talk shows","5"
"6192","medsrc_campsrcs_2nd","Inapplicable","-1"
"1528","medsrc_campsrcs_3rd","Television news programs (morning or evening)","1"
"2444","medsrc_campsrcs_3rd","Newspapers","2"
"3417","medsrc_campsrcs_3rd","Television talk shows, public affairs, or news analysis programs","3"
"4380","medsrc_campsrcs_3rd","Internet sites, chat rooms, or blogs","4"
"5303","medsrc_campsrcs_3rd","Radio news or talk shows","5"
"6193","medsrc_campsrcs_3rd","Inapplicable","-1"
"1529","medsrc_campsrcs_4th","Television news programs (morning or evening)","1"
"2445","medsrc_campsrcs_4th","Newspapers","2"
"3418","medsrc_campsrcs_4th","Television talk shows, public affairs, or news analysis programs","3"
"4381","medsrc_campsrcs_4th","Internet sites, chat rooms, or blogs","4"
"5304","medsrc_campsrcs_4th","Radio news or talk shows","5"
