Number,Name
v161367,PRE FTF CASI/WEB: Mention: TV PROG CBS Evening News with Scott Pelley
v161368,PRE FTF CASI/WEB: Mention: TV PROG Criminal Minds
v161369,PRE FTF CASI/WEB: Mention: TV PROG Empire
v161370,PRE FTF CASI/WEB: Mention: TV PROG Hannity
v161371,PRE FTF CASI/WEB: Mention: TV PROG Jimmy Kimmel Live
v161372,PRE FTF CASI/WEB: Mention: TV PROG The Kelly File
v161373,PRE FTF CASI/WEB: Mention: TV PROG Modern Family
v161374,PRE FTF CASI/WEB: Mention: TV PROG NCIS
v161375,PRE FTF CASI/WEB: Mention: TV PROG The Nightly Show with Larry Wilmore
v161376,PRE FTF CASI/WEB: Mention: TV PROG Sunday Night Football
v161377,PRE FTF CASI/WEB: Mention: TV PROG Scorpion
v161378,PRE FTF CASI/WEB: Mention: TV PROG The Simpsons
v161379,PRE FTF CASI/WEB: Mention: TV PROG Today
v161380,PRE FTF CASI/WEB: Mention: TV PROG 60 Minutes
v161381,PRE FTF CASI/WEB: Mention: TV PROG Anderson Cooper 360
v161382,PRE FTF CASI/WEB: Mention: TV PROG CBS This Morning
v161383,PRE FTF CASI/WEB: Mention: TV PROG Dancing with the Stars
v161384,PRE FTF CASI/WEB: Mention: TV PROG Face the Nation
v161385,PRE FTF CASI/WEB: Mention: TV PROG House of Cards
v161386,PRE FTF CASI/WEB: Mention: TV PROG Hardball with Chris Matthews
v161387,PRE FTF CASI/WEB: Mention: TV PROG Judge Judy
v161388,PRE FTF CASI/WEB: Mention: TV PROG Meet the Press
v161389,PRE FTF CASI/WEB: Mention: TV PROG Game of Thrones
v161390,PRE FTF CASI/WEB: Mention: TV PROG NBC Nightly News with Lester Holt
v161391,PRE FTF CASI/WEB: Mention: TV PROG On the Record with Greta Van Susteren
v161392,PRE FTF CASI/WEB: Mention: TV PROG Daredevil
v161393,PRE FTF CASI/WEB: Mention: TV PROG The Rachel Maddow Show
v161394,PRE FTF CASI/WEB: Mention: TV PROG Shark Tank
v161395,PRE FTF CASI/WEB: Mention: TV PROG The Voice
v161396,PRE FTF CASI/WEB: Mention: TV PROG ABC World News with David Muir
v161397,PRE FTF CASI/WEB: Mention: TV PROG Blue Bloods
v161398,PRE FTF CASI/WEB: Mention: TV PROG Conan
v161399,PRE FTF CASI/WEB: Mention: TV PROG Dateline NBC
v161400,PRE FTF CASI/WEB: Mention: TV PROG Good Morning America
v161401,PRE FTF CASI/WEB: Mention: TV PROG Hawaii Five-O
v161402,PRE FTF CASI/WEB: Mention: TV PROG Madam Secretary
v161403,PRE FTF CASI/WEB: Mention: TV PROG Nancy Grace
v161404,PRE FTF CASI/WEB: Mention: TV PROG Erin Burnett OutFront
v161405,PRE FTF CASI/WEB: Mention: TV PROG PBS News Hour
v161406,PRE FTF CASI/WEB: Mention: TV PROG Scandal
v161407,PRE FTF CASI/WEB: Mention: TV PROG The Big Bang Theory
v161408,PRE FTF CASI/WEB: Mention: TV PROG The Late Show with Stephen Colbert
v161409,PRE FTF CASI/WEB: Mention: TV PROG The O'Reilly Factor
v161410,PRE FTF CASI/WEB: Mention: TV PROG The Tonight Show Starring Jimmy Fallon
v161411,PRE FTF CASI/WEB: Mention: TV PROG Alpha House
v161412,PRE FTF CASI/WEB: Mention: TV PROG Al Punto
v161413,PRE FTF CASI/WEB: Mention: TV PROG Al Rojo Vivo
v161414,PRE FTF CASI/WEB: Mention: TV PROG Aqui y Ahora
v161415,PRE FTF CASI/WEB: Mention: TV PROG CNN en Espanol
v161416,PRE FTF CASI/WEB: Mention: TV PROG Despierta America
v161417,PRE FTF CASI/WEB: Mention: TV PROG El Gordo y La Flaca
v161418,PRE FTF CASI/WEB: Mention: TV PROG Enfoque
v161419,PRE FTF CASI/WEB: Mention: TV PROG Hoy
v161420,PRE FTF CASI/WEB: Mention: TV PROG Lo Mejor de Caso Cerrado
v161421,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Enrique Gratas
v161422,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Telemundo
v161423,PRE FTF CASI/WEB: Mention: TV PROG Noticiero Univision
v161424,PRE FTF CASI/WEB: Mention: TV PROG El Senor de los Cielos
v161425,PRE FTF CASI/WEB: Mention: TV PROG Que Noche! con Angelica y Raul
v161426,PRE FTF CASI/WEB: Mention: TV PROG Primer Impacto
v161427,PRE FTF CASI/WEB: Mention: TV PROG Cronicas de Sabado
v161428,PRE FTF CASI/WEB: Mention: Radio PROG Rush Limbaugh
v161429,PRE FTF CASI/WEB: Mention: Radio PROG Morning Edition (NPR)
v161430,PRE FTF CASI/WEB: Mention: Radio PROG The Sean Hannity Show
v161431,PRE FTF CASI/WEB: Mention: Radio PROG All Things Considered (NPR)
v161432,PRE FTF CASI/WEB: Mention: Radio PROG Marketplace (NPR)
v161433,PRE FTF CASI/WEB: Mention: Radio PROG The Glenn Beck Program
v161434,PRE FTF CASI/WEB: Mention: Radio PROG The Mark Levin Show
v161435,PRE FTF CASI/WEB: Mention: Radio PROG The Savage Nation (Michael Savage)
v161436,PRE FTF CASI/WEB: Mention: Radio PROG Fresh Air (NPR)
v161437,PRE FTF CASI/WEB: Mention: Radio PROG The Hugh Hewitt Show
v161438,PRE FTF CASI/WEB: Mention: Radio PROG The Thom Hartmann Program
v161439,PRE FTF CASI/WEB: Mention: Radio PROG Joe Madison (The Black Eagle)
v161440,PRE FTF CASI/WEB: Mention: Radio PROG The Mike Gallagher Show
v161441,PRE FTF CASI/WEB: Mention: Radio PROG The Bill Handel Show
v161442,PRE FTF CASI/WEB: Mention: Radio PROG The Schnitt Show (Todd Schnitt)
v161443,PRE FTF CASI/WEB: Mention: Radio PROG None of the above
v161444,PRE FTF CASI/WEB: Mention: Website Yahoo News (www.yahoo.com/news)
v161445,PRE FTF CASI/WEB: Mention: Website CNN.com
v161446,PRE FTF CASI/WEB: Mention: Website NBC News (www.nbcnews.com)
v161447,PRE FTF CASI/WEB: Mention: Website Huffington Post (www.huffingtonpost.com)
v161448,PRE FTF CASI/WEB: Mention: Website CBS News (www.cbsnews.com)
v161449,PRE FTF CASI/WEB: Mention: Website USA Today (usatoday.com)
v161450,PRE FTF CASI/WEB: Mention: Website Buzzfeed.com
v161451,PRE FTF CASI/WEB: Mention New York Times (nytimes.com)
v161452,PRE FTF CASI/WEB: Mention: Website Fox News (www.foxnews.com)
v161453,PRE FTF CASI/WEB: Mention: Website Mail Online / Daily Mail (dailymail.co.uk)
v161454,PRE FTF CASI/WEB: Mention: Website Washington Post (washingtonpost.com)
v161455,PRE FTF CASI/WEB: Mention: Website Business Insider (businessinsider.com)
v161456,PRE FTF CASI/WEB: Mention: Website BBC News (news.bbc.co.uk)
v161457,PRE FTF CASI/WEB: Mention: Website The Guardian (theguardian.com)
v161458,PRE FTF CASI/WEB: Mention: Website ABC News (abcnews.com)
v161459,PRE FTF CASI/WEB: Mention: Website Other
v161460,PRE FTF CASI/WEB: Mention: Website None
v161461x,PRE FTF CASI/WEB: SUMMARY- Number of additional preloaded newspapers
v161462,PRE FTF CASI/WEB: RESTRICTED- 5th newspaper
v161463,PRE FTF CASI/WEB: RESTRICTED- 6th newspaper
v161464,PRE FTF CASI/WEB: RESTRICTED- 7th newspaper
v161465,PRE FTF CASI/WEB: RESTRICTED- 8th newspaper
v161466,PRE FTF CASI/WEB: RESTRICTED- 9th newspaper
v161467,PRE FTF CASI/WEB: RESTRICTED- 10th newspaper
v161468,PRE FTF CASI/WEB: RESTRICTED- 11th newspaper
v161469,PRE FTF CASI/WEB: Mention: Printed newspaper The New York Times
v161470,PRE FTF CASI/WEB: Mention: Printed newspaper USA Today
v161471,PRE FTF CASI/WEB: Mention: Printed newspaper The Wall Street News
v161472,PRE FTF CASI/WEB: Mention: Printed newspaper The Washington Post
v161473,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[5]
v161474,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[6]
v161475,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[7]
v161476,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[8]
v161477,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[9]
v161478,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[10]
v161479,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[11]
v161480,PRE FTF CASI/WEB: Mention: Other printed newspaper
v161481,PRE FTF CASI/WEB: Mention: No printed newspaper
v161482,PRE FTF CASI/WEB: Mention: www.nytimes.com (New York
v161483,PRE FTF CASI/WEB: Mention: www.usatoday.com (USA
v161484,PRE FTF CASI/WEB: Mention: online.wsj.com (Wall Street Journal)
v161485,PRE FTF CASI/WEB: Mention: www.washingtonpost.com (Washington Post)
v161486,PRE FTF CASI/WEB: Mention: Online newspaper inews[5]
v161487,PRE FTF CASI/WEB: Mention: Online newspaper inews[6]
v161488,PRE FTF CASI/WEB: Mention: Online newspaper inews[7]
v161489,PRE FTF CASI/WEB: Mention: Online newspaper inews[8]
v161490,PRE FTF CASI/WEB: Mention: Online newspaper inews[9]
v161491,PRE FTF CASI/WEB: Mention: Online newspaper inews[10]
v161492,PRE FTF CASI/WEB: Mention: Online newspaper inews[11]
v161493,PRE FTF CASI/WEB: Mention: Other online newspaper
v161494,PRE FTF CASI/WEB: Mention: No online newspaper
v161495,PRE FTF CASI/WEB: No.days in wk R uses soc media to learn Pres electn
v161496,PRE FTF CASI / WEB: How many Guns owned
v161497,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set B
v161498,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set D
v161499,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set E
v161500,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set F
v161501,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set G
v161502,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set H
v161503,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set J
v161504,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set K
v161505,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set L
v161506,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set O
v161507,PRE FTF CASI / WEB: Innocent remarks as sexist
v161508,PRE FTF CASI / WEB: Women fail to appreciate what men do for them
v161509,PRE FTF CASI / WEB: Women seek to gain power by getting control over men
v161510,PRE FTF CASI / WEB: Women put men on a tight leash
v161511,PRE FTF CASI / WEB: Sexual orientation of R
v161512,PRE FTF CASI / WEB: Sexual orientation of family and friends
v161513,PRE FTF CASI / WEB: Years Senator Elected
v161514,PRE FTF CASI / WEB: Political knowledge: program Fed govt spends
v161515,PRE FTF CASI / WEB: Party with Most Members In House Before Election
v161516,PRE FTF CASI / WEB: Party with Most Members In Senate Before Election
v161522,PRE: How satisfied is R with life
v162002,POST: How many programs about 2016 campaign did R watch on TV
v162003,POST: How many speeches about 2016 campaign did R listen to on radio
v162004,POST: How many times R got info about 2016 campaign on the Internet
v162005,POST: How many stories R read about 2016 campaign in any newspaper
v162006,POST: Did R visit website of candidate
v162007,POST: Did party contact R about 2016 campaign
v162007a,POST: Which party contacted R about 2016 campaign
v162008,POST: Did anyone other than parties contact R about cands
v162009,POST: Anyone talk to R abt registering or getting out to vote
v162010,POST: R talk to anyone about voting for or against cand or pty
v162011,"POST: R go to any political meetings, rallies, speeches"
v162012,POST: R wear campaign button or post sign or bumper sticker
v162013,POST: R do any (other) work for party or candidate
v162014,POST: R contribute money to specific candidate campaign
v162014a,POST: Party of candidate for whom R contributed money
v162014b,POST: RESTRICTED- Other specify - party of candidate for whom R contributed
v162016,POST: R contribute money to political party
v162016a,POST: Party to which R contributed
v162016b,POST: RESTRICTED- Other specify - party to which R contributed
v162017,POST: R contribute to any other group for/against a cand
v162018a,POST: DHS: Has R in past 12 months: joined a protest march
v162018b,POST: DHS: Has Rin past 12 months: signed petition
v162018c,POST: DHS: Has R in past 12 months: given money to relig org
v162018d,POST: DHS: Has R in past 12 months: gave money to soc/pol org
v162018e,POST: DHS: sent a message on Facebook/Twitter about polit iss
v162019,POST: Contact U.S. Representative or Senator
v162020a,POST: Who did R contact: was it U.S. Senator from R's state
v162020c,POST: Who did R contact: was it R's district U.S. Representative
v162020b,POST: Who did R contact: was it U.S. Senator from another state
v162020d,POST: Who did R contact: was it other U.S. Representative
v162021a,POST: Vote section- order of major party candidate names / FTF Ballot Color
v162021b,POST: Vote section- household address preloaded (sample address)
v162021c,POST: Vote section- candidate names preloaded for sample address
v162022,POST: R registered to vote (Post-election)
v162022a,POST WEB: Is R registered (registration address not answered)
v162023,POST: Address of registration given (not registered at sample address)
v162024a,POST: State included in address of registration (not registered at samp addr)
v162024b,POST: City included in Post address of registration (not registered at samp addr)
v162025,POST: State of registration - reg state not given (not registered at samp addr)
v162026a,POST: State of regist for Post vote section (Pre nonvoter; reg state given Pre or Post)
v162026b,POST: State of regist for Post vote section same as sample address state
v162026c,POST: Senate race in state of registration (all registrations)
v162026d,POST: Governor race in state of registration (all registrations)
v162026e,POST: Party registration in state of registration (all registrations)
v162027,POST: Is R registered to vote in preload county (not reg at sample address)
v162028,POST: How many years has R been registered at registration location
v162028x,PRE-POST: SUMMARY- years has R been registered at registration location
v162029,POST: Was name recorded for registration name
v162029x,PRE-POST: SUMMARY - Name recorded for registration name
v162030,POST: Party of registration
v162030x,PRE-POST: SUMMARY - Party of registration
v162031,POST: Did R vote in the November 2016 elections
v162031x,PRE-POST: SUMMARY -Did R vote in 2016
v162032x,POST: SUMMARY - Post Registration and vote status
v162033,POST: FTF ONLY: IWR CHECKPOINT: have correct Post ballot card
v162033a,POST: FTF ONLY: IWR error at Ballot Card checkpoint
v162033x,POST: SUMMARY - administration of Post vote module
v162034,POST: Did R vote for President
v162034a,POST: For whom did R vote for President
v162035,POST: Preference strong for Pres cand for whom R voted
v162036,POST: Text- How long before election R made decision Pres vote
v162036a,POST: Code- How long before election R made decision Pres vote
v162037,POST: Does R prefer Pres cand (did not vote)
v162037a,POST: Preference for Pres cand (did not vote)
v162038,POST: Preference strong for Pres cand (did not vote)
v162038x,POST: SUMMARY- Preference for Pres cand (did not vote)
v162039,POST: Did R vote for U.S. House of Representatives
v162040,POST: For whom did R vote for U.S. House (ballot card)
v162041,POST: For whom did R vote for U.S. House (no ballot card)
v162042,POST: Does R prefer U.S. House candidate
v162043,POST: Whom does R prefer for U.S. House (ballot card)
v162044,POST: Whom does R prefer for U.S. House (no ballot card)
v162045x,POST SUMMARY: Senate and Governor races
v162046,POST: Did R vote for U.S. Senate
v162047,POST: R's vote for U.S. Senate (ballot card)
v162048,POST: R's vote for U.S. Senate (no ballot card)
v162049,POST: Does R prefer U.S. Senate candidate
v162050,POST: Whom does R prefer for U.S. Senate (ballot card)
v162051,POST: Whom does R prefer for U.S. Senate (no ballot card)
v162052,POST: Did R vote for governor
v162053,POST: R's vote for governor(ballot card)
v162054,POST: R's vote for governor (no ballot card)
v162055,POST: Does R prefer gubernatorial candidate
v162056,POST: Whom does R prefer for governor (ballot card)
v162057,POST: Whom does R prefer for governor (no ballot card)
v162058x,POST: SUMMARY -Post-election Presidential vote/pref
v162059x,POST: SUMMARY - party of Post-election U.S. House vote/preference
v162060x,POST: SUMMARY - party of Post-election U.S. Senate vote/preference
v162061x,POST: SUMMARY - party of Post-election gubernatorial vote/pref
v162062x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote
v162063x,2016 PRE-POST VOTE SUMMARY: 2016 Pre intent vote for Pres - Post vote for Pres
v162064x,2016 PRE-POST NONVOTER SUMMARY: 2016 Pre pref for Pres - Post pref for Pres
v162065x,2016 PRE-POST REG/TURNOUT SUMMARY: 2016 registration - turnout status
v162066x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote w/strength
v162067x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. House vote
v162068x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. Senate vote
v162069x,2016 PRE-POST VOTE SUMMARY: party of 2016 Governor vote
v162072,POST: Office recall: Vice-President Biden
v162073a,POST: Office recall: Speaker of the House Ryan
v162073b,POST: Office recall: Speaker of the House Ryan [Scheme 2]
v162074a,POST: Office recall: Chancellor of Germany Merkel
v162074b,POST: Office recall: Chancellor of Germany Merkel [Scheme 2]
v162075a,POST: Office recall: President of Russia Putin
v162075b,POST: Office recall: President of Russia Putin [Scheme 2]
v162076a,POST: Office recall: US Supreme Ct Chief Justice Roberts
v162076b,POST: Office recall: US Supreme Ct Chief Justice Roberts [Scheme 2]
v162078,POST: Feeling thermometer: Democratic Presidential candidate
v162079,POST: Feeling thermometer: Republican Presidential candidate
v162080,POST: Feeling thermometer: Libertarian Presidential candidate
v162081,POST: Feeling thermometer: Green Party Presidential candidate
v162082,POST: Feeling thermometer: HOUSE DEMOCRATIC CANDIDATE
v162083,POST: Feeling thermometer: HOUSE REPUBLICAN CANDIDATE
v162084,POST: Feeling thermometer: HOUSE IND/3rd-PARTY CANDIDATE
v162085,POST: Feeling thermometer: SENATE DEMOCRATIC CANDIDATE
v162086,POST: Feeling thermometer: SENATE REPUBLICAN CANDIDATE
v162087,POST: Feeling thermometer: SENATE IND/3rd-PARTY CANDIDATE
v162088,POST: Feeling thermometer: SR. SENATOR IN STATE WITHOUT RACE
v162089,POST: Feeling thermometer: JR. SENATOR IN STATE WITHOUT RACE
v162090,POST: Feeling thermometer: NONRUNNING SENATOR IN STATE W/RACE
v162091,POST: Feeling thermometer: Democratic Vice Presidential cand
v162092,POST: Feeling thermometer: Republican Vice Presidential cand
v162093,POST: Feeling thermometer: John Roberts
v162094,POST: Feeling thermometer: Pope Francis
v162095,POST: Feeling thermometer: CHRISTIAN FUNDAMENTALISTS
v162096,POST: Feeling thermometer: FEMINISTS
v162097,POST: Feeling thermometer: LIBERALS
v162098,POST: Feeling thermometer: LABOR UNIONS
v162099,POST: Feeling thermometer: POOR PEOPLE
v162100,POST: Feeling thermometer: BIG BUSINESS
v162101,POST: Feeling thermometer: CONSERVATIVES
v162102,POST: Feeling thermometer: THE U.S. SUPREME COURT
v162103,POST: Feeling thermometer: GAY MEN AND LESBIANS
v162104,POST: Feeling thermometer: CONGRESS
v162105,POST: Feeling thermometer: RICH PEOPLE
v162106,POST: Feeling thermometer: MUSLIMS
v162107,POST: Feeling thermometer: CHRISTIANS
v162108,POST: Feeling thermometer: JEWS
v162109,POST: Feeling thermometer: TEA PARTY
v162110,POST: Feeling thermometer: POLICE
v162111,POST: Feeling thermometer: TRANSGENDER PEOPLE
v162112,POST: Feeling thermometer: SCIENTISTS
v162113,POST: Feeling thermometer: BLACK LIVES MATTER
v162114,POST: Approve or disapprove of House incumbent
v162114a,POST: How much approve House incumbent
v162114b,POST: How much disapprove House incumbent
v162114x,POST: SUMMARY- House incumbent approval
v162115,POST: How good a job does House incumbent do in district
v162116a,POST: Mention 1 most important problems facing the country
v162117,POST: Party to deal with mention 1 MIP
v162118a,POST: Mention 2 most important problems facing the country
v162119,POST: Party to deal with mention 2 MIP
v162120a,POST: Mention 3 most important problems facing the country
v162121,POST: Party to deal with mention 3 MIP
v162122a,POST: Which among mentions is the most important problem
v162123,POST: Better if rest of world more like America
v162124,POST: How does R feel to see American flag
v162125,POST: How good/bad does R feel to see American flag
v162125x,POST: SUMMARY- How good/bad does R feel to see American flag
v162126,POST: Heard about Rep Presidential cand Trump 2005 video about women
v162127,POST: Does Rep Presidential cand Trump 2005 video about women matter
v162128,POST: Think of self as belonging to class
v162129,POST: Is R working or middle class
v162130,POST: If R had to choose working/ middle class
v162131,POST: Average or upper working/ middle class
v162132,POST: R social class
v162133,"POST: Is R upper middle, middle, lower middle class"
v162134,POST: How much opportunity in America to get ahead
v162135,POST: Economic mobility compared to 20 yrs ago
v162136,POST: How much easier/harder is econ mobility compared to 20 yrs ago
v162136x,POST: SUMMARY- Economic mobility easier/harder compared to 20 yrs ago
v162137,POST: What is current unemployment rate
v162138,POST: What is minimum wage in R state
v162139,POST: Importance of reducing deficit
v162140,POST: Does R favor or oppose tax on millionaires
v162141,POST: How often bought or boycotted product or service for pol/soc reason
v162142,POST: Health Care Law effect on health care services
v162143,POST: Health Care Law effect on number insured
v162144,POST: Health Care Law effect on cost of health care
v162145,POST: Health Care Law effect on cost of R's health care
v162146,POST: Does R favor or oppose vaccines in schools
v162147,POST: How much favor or oppose vaccines in schools
v162147x,POST: SUMMARY- Favor/oppose vaccines in schools
v162161,POST: Health benefits of vaccinations outweigh risks
v162162,POST: Vaccinations benefit/risk strength
v162162x,POST: SUMMARY- Benefits/risks of vaccinations
v162163,POST: Put off checkup and vaccines
v162164,POST: Will you pay all costs
v162148,POST: Does R favor or oppose govt reducing income ineqality
v162149,POST: Does R favor or oppose requiring equal pay for men and women
v162150,POST: How much favor or oppose requiring equal pay for men and women
v162150x,POST: SUMMARY- Favor/oppose equl pay for men and women
v162152a,POST: Does R favor or oppose limits on foreign imports [REV]
v162152b,POST: Does R favor or oppose limits on foreign imports [STD]
v162153,POST: Is U.S. too supportive of Israel or not supportive enough
v162154a,POST: How much U.S. support Israel in conflict w/Palestinians [ISR 1st]
v162154b,POST: How much U.S. support Palestinians in conflict w/Israel [ISR 1st]
v162155a,POST: How much U.S. support Palestinians in conflict w/Israel [PAL 1st]
v162155b,POST: How much U.S. support Israel in conflict w/Palestinians [PAL 1st]
v162155x,POST: SUMMARY- How much should U.S. support Israelis
v162156x,POST: SUMMARY- How much should U.S. support Palestinians
v162157,POST: What should immigration levels be
v162158,POST: How likely immigration will take away jobs
v162159,POST: China military threat
v162160,POST: How worried about terrist attack next 12 months
v162151,POST: Changes in security at public places
v162165,POST: Worry about financial situation
v162166,POST: Able to make housing payments
v162167,POST: Anyone lost jobs
v162168,POST: Country needs free thinkers
v162169,POST: Country would be great by getting rid of rotten apples
v162170,POST: Country needs strong leader to take us back to true path
v162171,POST: 7pt scale liberal-Conservate: self placement
v162171a,"POST: If had to choose, liberal or conservative"
v162172,POST: 7pt scale liberal-conservative: Democratic House cand
v162173,POST: 7pt scale liberal-conservative: Republican House cand
v162174,POST: Ever discuss politics with family or friends
v162174a,POST: Days in past week discussed politics
v162175,POST: Is increasing trade w/other countries good for U.S.
v162176,POST: Does R favor or oppose free trade agreements w/other countries
v162176a,POST: How strongly favor/oppose free trade agreements w/other countries
v162176x,POST: SUMMARY- Favor/oppose free trade agreements
v162177,POST: Should govt encourage/discourage outsourcing
v162178,POST: Has increase in govt wiretap powers gone too far
v162179,POST: Should marijuana be legal
v162180,POST: Should gov do more or less to regulate banks
v162180a,POST: How much more or less should gov do to regulate banks
v162180x,POST: SUMMARY- Gov should do more/less to regulate banks
v162186,POST: Regulation of Business
v162181,POST: STD Abortion: Democratic Presidential cand placemt
v162182,POST: STD Abortion: Republican Presidential cand placemt
v162183,POST: Govt bigger because too involved OR bigger problems
v162184,POST: Need strong govt for complex problems OR free market
v162185,POST: Less govt better OR more that govt should be doing
v162188,POST: How does Rep Presidential candidate treat women
v162188a,POST: How well/poorly does Rep Presidential candidate treat women
v162188x,POST: SUMMARY- How does Rep Presidential candidate treat women
v162189,POST: How does Dem Presidential candidate treat women
v162189a,POST: How well/poorly does Dem Presidential candidate treat women
v162189x,POST: SUMMARY- How does Dem Presidential candidate treat women
v162190,POST: Important differences in what major parties stand for
v162191,POST: Is one of the parties more conservative than the other
v162191a,POST: Which is the party that is more conservative
v162192,POST: Should the minimum wage be raised
v162193,POST: Increase or decrease gov spending to help people pay for health care
v162193a,POST: How much favor increase/decrease gov help paying for health care
v162193x,POST: SUMMARY- Increase/decrease gov spending for health care
v162194,POST: Number of organizations in which R is a member
v162195,POST: Has R done community work in past 12 months
v162196,POST: Did R attend meeting on school/community issue past 12 months
v162197,POST: Has R done any volunteer work in past 12 months
v162198,POST: Has R contacted elected federal official in past 12 months
v162199a,POST: Why has R contacted elected federal official
v162200,POST: Has R contacted non-elected federal official in past 12 months
v162201a,POST: Why has R contacted non-elected federal official
v162202,POST: Has R contacted elected local official in past 12 months
v162203a,POST: Why as R contacted elected local official
v162204,POST: Has R contacted non-elected local official in past 12 months
v162205a,POST: Why has R contacted non-elected local official
v162207,POST: Agree/disagree: world is changing and we should adjust
v162208,POST: Agree/disagree: newer lifestyles breaking down society
v162209,POST: Agree/disagree: be more tolerant of other moral stds
v162210,POST: Agree/disagree: more emphasis on traditional family values
v162211,POST: Agree/disagree: blacks shd work way up w/o special favors
v162212,POST: Agree/disagree: past slavery make more diff for blacks
v162213,POST: Agree/disagree: blacks have gotten less than deserve
v162214,POST: Agree/disagree: blacks must try harder to get ahead
v162215,POST: [STD] Publ officials don't care what people think
v162216,POST: [STD] Have no say about what govt does
v162217,POST: [REV] Politics/govt too complicated to understand
v162218,POST: [REV] Good understanding of political issues
v162219,POST: Electoral integrity Post: are votes counted fairly
v162220,POST: Electoral integrity Post: do the rich buy elections
v162221,POST: How important that more Hispanics get elected
v162222,POST: HISPANIC: news in English or Spanish
v162223,POST: HISPANIC: how much R uses English or Spanish
v162224,POST: Hisp R: life be affected by what happens to Hispanics
v162225,POST: Black R: life be affected by what happens to blacks
v162226,POST: Asian R: life be affected by what happens to Asians
v162227,POST: How important that more women get elected
v162228,POST: Easier or harder for working mother to bond with child
v162229a,POST: How much easier for working mother to bond with child
v162229b,POST: How much harder for working mother to bond with child
v162229x,POST: SUMMARY- Working mother's bond with child
v162230,POST: Better if man works and woman takes care of home
v162230a,POST: How much better if man works and woman at home
v162230b,POST: How much worse if man works and woman at home
v162230x,POST: SUMMARY- Better if man works and woman takes care of home
v162231,POST: Media pay more attention to discrimination
v162231a,POST: How much more attn should media pay to discrim against women
v162231b,POST: How much less attn should media pay to discrim against women
v162231x,POST: SUMMARY- How much attn media should pay to discrim against women
v162232,POST: Do women demanding equality seek special favors
v162233,POST: Do women complaining about discrim cause more problems
v162234,POST: Does R favor or oppose limits on campaign spending
v162235,POST: How much does Cong pass laws that benefit contributor organizations
v162236,POST: How much does Cong pass laws that benefit contributor individuals
v162238,POST: For or against preferential hiring/promotion of blacks
v162238a,POST: Strength favor preferential hiring/promotion of blacks
v162238b,POST: Strength oppose preferential hiring/promotion blacks
v162238x,POST: SUMMARY- Favor preferential hiring and promotion of blacks
v162239,POST: Child trait more important: independence or respect
v162240,POST: Child trait more important: curiosity or good manners
v162241,POST: Child trait more important: obedience or self-reliance
v162242,POST: Child trait more important: considerate or well-behaved
v162243,POST: Society should make sure everyone has equal opportunity
v162244,POST: We'd be better off if worried less about equality
v162245,POST: Not a big problem if some have more chance in life
v162246,POST: If people were treated more fairly would be fewer probs
v162248,POST: R likes to have strong opinions even when not personally involved
v162249,POST: R forms opinions about everything
v162250,POST: Important for R to hold strong opinions
v162251,POST: It bothers R to remain neutral
v162252,POST: R has many more opinions than the average person
v162253,POST: R would rather have strong opinion than no opinion
v162254,POST: Did the U.S. government know about 9/11 in advance
v162255,POST: Is Barack Obama Muslim
v162255a,POST: How sure is R that Obama is/isn't Muslim
v162255x,POST: SUMMARY- Barack Obama is/isn't Muslim
v162256,POST: R's interest in politics
v162257,POST: R follows politics in media
v162258,POST: R understands most important political issues
v162259,POST: Compromise in politics is selling out on one's principles
v162260,POST: Most politicians do not care about the people
v162261,POST: Most politicians are trustworty
v162262,POST: Politicians are the main problem in the U.S.
v162263,POST: Strong leader is good for U.S. even if bends rules to get things done
v162264,POST: People not politicians should make most important policy decisions
v162265,POST: Most politicians only care about interests of rich and powerful
v162266,POST: Minorities should adapt to to customs/traditions of U.S.
v162267,POST: The will of the majority should always prevail
v162268,POST: Immigrants are generally good for America's economy
v162269,POST: America's culture is generally harmed by immigrants
v162270,POST: Immigrants increase crime rates in the U.S.
v162271,POST: To be truly American important to have been born in U.S.
v162272,POST: To be truly American important to have American ancestry
v162273,POST: To be truly American important to speak English
